"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치년도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
5-1-077,01,경상남도,양산시,48330,경상남도 양산시 양주로 153,경상남도 양산시 중부동 695-1 양산신도시주공3단지아파트,35.33820632,129.0311619,주공3차아파트 312동 옆 (양산시 양주로 153),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-078,01,경상남도,양산시,48330,경상남도 양산시 양산역로 6길 27,경상남도 양산시 중부동 689-9,35.337326951,129.028983,중부119안전센터 옆 (양산시 양산역 6길 27),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-079,01,경상남도,양산시,48330,경상남도 양산시 강변로 440,경상남도 양산시 중부동 685-6 쇼핑몰 바나나빌딩,35.33827856,129.0269167,E마트 주차장 (양산시 강변로 440),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-080,01,경상남도,양산시,48330,경상남도 양산시 강변로 438,경상남도 양산시 중부동 685-7 크리스탈타워,35.33805446,129.0267708,보건소 (양산시 강변로 438),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-081,01,경상남도,양산시,48330,경상남도 양산시 양산역로 69,경상남도 양산시 중부동 690-7 뉴양산플라자,35.33553188,129.0287409,신도시주유소 (양산시 양산역로 69),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-082,01,경상남도,양산시,48330,경상남도 양산시 양주로 114,경상남도 양산시 중부동 697-1 현대아파트,35.3348000905,129.0326144,현대아파트 맞은편 (양산시 양주로 114),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-083,01,경상남도,양산시,48330,경상남도 양산시 양주로 114(현대아파트 113동 옆),경상남도 양산시 중부동 697-1 현대아파트,35.3348000905,129.0326144,현대아파트(양산시 양산대로 702),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-084,01,경상남도,양산시,48330,경상남도 양산시 양주로 94(청어람아파트 108동 옆),경상남도 양산시 남부동 602-1 양산신도시아파트청어람,35.33181147,129.0337534,청어람아파트(양산시 양주로 94),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-085,01,경상남도,양산시,48330,경상남도 양산시 양주로 94(청어람아파트 207동 옆),경상남도 양산시 남부동 602-1 양산신도시아파트청어람,35.33181147,129.0337534,청어람아파트 (양산시 양주로 94),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-086,01,경상남도,양산시,48330,경상남도 양산시 양주로 58(주공7단지아파트 706동 옆),경상남도 양산시 남부동 605-1 양산물금7단지휴먼시아아파트,35.3301770532,129.0318721,주공7단지아파트(양산시 양주로 58),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-087,01,경상남도,양산시,48330,경상남도 양산시 양주로 58(주공7단지아파트 703동 옆),경상남도 양산시 남부동 605-1 양산물금7단지휴먼시아아파트,35.3301770532,129.0318721,주공7단지아파트(양산시 양주로 58),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-088,01,경상남도,양산시,48330,경상남도 양산시 양주로 58(주공7단지아파트 정문 앞),경상남도 양산시 남부동 605-1 양산물금7단지휴먼시아아파트,35.3301770532,129.0318721,주공7단지아파트(양산시 양주로 58),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-089,01,경상남도,양산시,48330,경상남도 양산시 양주로 97(쌍용아파트 110동 옆),경상남도 양산시 남부동 601-1 양산신도시쌍용아파트,35.33376174,129.0302033,쌍용아파트(양산시 양주로 97),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-090,01,경상남도,양산시,48330,경상남도 양산시 양주로 97(쌍용아파트 101동 옆),경상남도 양산시 남부동 601-1 양산신도시쌍용아파트,35.33376174,129.0302033,쌍용아파트(양산시 양주로 97),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-091,01,경상남도,양산시,48330,경상남도 양산시 양주로 94(청어람아파트 105동 옆),경상남도 양산시 남부동 602-1 양산신도시아파트청어람,35.33181147,129.0337534,청어람아파트 105동 앞 ( 양산시 양주로 94),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-092,01,경상남도,양산시,48330,경상남도 양산시 양주로 39(벽산블루밍아파트 104동 옆),경상남도 양산시 남부동 565-1 양산신도시 벽산블루밍아파트,35.33264533,129.0268783,벽산블루밍아파트(양산시 양주로 39),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-093,01,경상남도,양산시,48330,경상남도 양산시 양주로 32(동원로얄듀크아파트 111동 옆),경상남도 양산시 남부동 608-4 양산신도시동원로얄듀크,35.33049128,129.026851,동원로얄듀크아파트(양산시 양주로 32),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-094,01,경상남도,양산시,48330,경상남도 양산시 양주로 16,경상남도 양산시 남부동 608-1 상록경남아너스빌,35.33036114,129.0241326,경남아너스빌 109동~113동 (양산시 양주로 16),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-095,01,경상남도,양산시,48330,경상남도 양산시 양주로 16,경상남도 양산시 남부동 608-1 상록경남아너스빌,35.33036114,129.0241326,경남아너스빌 104동~105동 (양산시 양주로 16),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-096,01,경상남도,양산시,48330,경상남도 양산시 양주로 16,경상남도 양산시 남부동 608-1 상록경남아너스빌,35.33036114,129.0241326,경남아너스빌 102동 (양산시 양산시 양주로 16),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-097,01,경상남도,양산시,48330,경상남도 양산시 양주로 7,경상남도 양산시 남부동 556-2,35.33258225,129.0247546,남부고등학교 앞 (양산시 양주로 7),중부안전센터,N,Y,2003,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-098,01,경상남도,양산시,48330,경상남도 양산시 양주로 21,경상남도 양산시 남부동 556-1,35.33258972,129.0259977,중앙중학교 앞 (양산시 양주로 21),중부안전센터,N,Y,2003,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-099,01,경상남도,양산시,48330,경상남도 양산시 양주로 7,경상남도 양산시 남부동 556-2,35.33258225,129.0247546,남부고등학교 옆 (양산시 양주로 7),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-100,01,경상남도,양산시,48330,경상남도 양산시 양주로 33,경상남도 양산시 남부동 553-1 양산1차 이-편한세상,35.3331648386,129.025675895,e-편한세상@ 110동 옆 (양산시 양주로 33),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-101,01,경상남도,양산시,48330,경상남도 양산시 양주로 33,경상남도 양산시 남부동 553-1 양산1차 이-편한세상,35.3331648386,129.025675895,e-편한세상 108동 앞 (양산시 양주로 33),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-102,01,경상남도,양산시,48330,경상남도 양산시 양주로 32(동원로얄듀크아파트 101동 옆),경상남도 양산시 남부동 608-4 양산신도시동원로얄듀크,35.33049128,129.026851,동원로얄듀크아파트 (양산시 양주로 32),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-103,01,경상남도,양산시,48330,경상남도 양산시 양주3길 13,경상남도 양산시 중부동 663-11 Jenny`s English School,35.34048999,129.032896,코렘어학원 옆 (양산시 양주3길 13),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-104,01,경상남도,양산시,48330,경상남도 양산시 일동1길 9,"경상남도 양산시 중부동 413-4 원불교양산교당,원광어린이집",35.34258631,129.0385991,원불교 (양산시 일동1길 9),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-105,01,경상남도,양산시,48330,경상남도 양산시 옥곡7길 26,경상남도 양산시 남부동 875-2 여성복지센터,35.33290203,129.0358682,여성복지센터 앞 화단 (양산시 옥곡7길 26),중부안전센터,N,Y,2008,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-106,01,경상남도,양산시,48330,경상남도 양산시 중앙로 51,경상남도 양산시 남부동 473-3 남부주유소,35.33581712,129.0385894,남부주유소 맞은편 (양산시 중앙로 51),중부안전센터,N,Y,2010,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-107,01,경상남도,양산시,48330,경상남도 양산시 안다방길 36,경상남도 양산시 다방동 307,35.33356595,129.0435544,마을회관 앞 (양산시 안다방길 36),중부안전센터,N,Y,2010,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-108,01,경상남도,양산시,48330,경상남도 양산시 계석 3길 3-1,경상남도 양산시 동면 석산리 134-12 계석마을회관,35.329830998,129.039368883,계석마을 회관 (양산시 계석 3길 3-1),중부안전센터,N,Y,2010,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-109,01,경상남도,양산시,48330,경상남도 양산시 일동6길 16,경상남도 양산시 중부동 151-4,35.34150509,129.039605048,엘리시아원룸 (양산시 일동6길 16),중부안전센터,N,Y,2011,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-110,01,경상남도,양산시,48330,경상남도 양산시 동면 계석로 10,경상남도 양산시 동면 석산리 300 양산극동아파트,35.32865223,129.0363748,극동@ 입구 (양산시 동면 계석로 10),중부안전센터,N,Y,2012,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-111,01,경상남도,양산시,48330,경상남도 양산시 동면 금오2길 58,경상남도 양산시 동면 금산리 1422-9,35.31349683,129.0251513,축산두배로마트 앞 (양산시 동면 금오2길 58),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-112,01,경상남도,양산시,48330,경상남도 양산시 동면 내송1길 22,경상남도 양산시 동면 내송리 671,35.32236846,129.0603912,내송마을 (양산시 동면 내송1길 22),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-113,01,경상남도,양산시,48330,경상남도 양산시 동면 내송2길 7,경상남도 양산시 동면 내송리 245-1,35.32274831,129.0633217,내송마을 (양산시 동면 내송2길 7),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-114,01,경상남도,양산시,48330,경상남도 양산시 동면 내송2길 29,경상남도 양산시 동면 내송리 291,35.32392247,129.0650968,내송마을 (양산시 동면 내송2길 29),중부안전센터,N,Y,2016,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-115,01,경상남도,양산시,48330,경상남도 양산시 양주2길 19,경상남도 양산시 중부동 680-2 백두대간,35.33928137,129.0298225,청소년수련관 옆 (양산시 양주2길 19),중부안전센터,N,Y,2016,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-116,01,경상남도,양산시,48330,경상남도 양산시 양주2길 63,경상남도 양산시 중부동 655-8 고인돌,35.34190895,129.0292838,고인돌 옆 (양산시 양주2길 63),중부안전센터,N,Y,2016,1,5,65,양산소방서,055-379-9284,2019-02-19
5-1-117,01,경상남도,양산시,48330,경상남도 양산시 동면 석금산로 15,경상남도 양산시 동면 금산리 587-7,35.3057005804,129.027448853,강촌식당 옆 (양산시 동면 석금산로 15),중부안전센터,N,Y,2018,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-001,02,경상남도,양산시,48330,경상남도 양산시 동면 남양산2길 38 (스카니아 양산센터 옆),경상남도 양산시 동면 석산리 1423-3,35.3265455215,129.028976598,스카니아 양산센터 (양산시 동면 남양산2길 38),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-002,02,경상남도,양산시,48330,경상남도 양산시 동면 석산2길 21,경상남도 양산시 동면 석산리 519-13 제일석유,35.3126665812,129.029267446,새한석유 앞 (양산시 동면 석산2길 21),중부안전센터,N,Y,2004,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-003,02,경상남도,양산시,48330,경상남도 양산시 동면 금산5길 43,경상남도 양산시 동면 금산리 574-5 강철지원,35.3092024333,129.0286268,은행나무어린이공원 앞 (양산시 동면 금산5길 43),중부안전센터,N,Y,2004,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-004,02,경상남도,양산시,48330,경상남도 양산시 동면 금산4길 18,경상남도 양산시 동면 금산리 582-6,35.3069947612,129.0272703,동해축산 앞 (양산시 동면 금산4길 18),중부안전센터,N,Y,2004,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-006,02,경상남도,양산시,48330,경상남도 양산시 동면 석금산로 51,경상남도 양산시 동면 금산리 578-8 그린증문하우스,35.3076657,129.0293001,하나유리테크 앞 (양산시 동면 석금산로 51),중부안전센터,N,Y,2004,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-007,02,경상남도,양산시,48330,경상남도 양산시 동면 석금산로 85,경상남도 양산시 동면 석산리 521-6,35.31033227,129.0305326,절 앞 (양산시 동면 석금산로 85),중부안전센터,N,Y,2004,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-010,02,경상남도,양산시,48330,경상남도 양산시 양주5길 24,경상남도 양산시 중부동 668-14,35.34098064,129.0303281,물금막걸리 앞 (양산시 양주5길 24),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-2-011,02,경상남도,양산시,48330,경상남도 양산시 양주3길 40-13,경상남도 양산시 중부동 422-3 양주초등학교,35.34226991,129.032396434,양주초등학교 앞 (양산시 양주3길 40-13),중부안전센터,N,Y,2007,1,5,65,양산소방서,055-379-9284,2019-02-19
5-3-001,04,경상남도,양산시,48330,경상남도 양산시 동면 내송로 16,경상남도 양산시 동면 내송리 722-6,35.32403712,129.0592362,내송교 부근 (양산시 동면 내송로 16),중부안전센터,N,Y,2007,1,0,60,양산소방서,055-379-9284,2019-02-19
5-5-001,01,경상남도,양산시,48330,경상남도 양산시 호포 가산리 호포철교 밑,경상남도 양산시 동면 가산리 1239,35.29480236,129.0166145,호포철교 밑,중부안전센터,N,Y,2007,1,0,0,양산소방서,055-379-9284,2019-02-19
5-7-001,01,경상남도,양산시,48330,경상남도 양산시 중앙로 133,경상남도 양산시 중부동 423-5 남부시장,35.34244482,129.0372332,남부시장(양산시 중앙로 133),중부안전센터,N,Y,2002,1,5,65,양산소방서,055-379-9284,2019-02-19
5-7-002,01,경상남도,양산시,48330,경상남도 양산시 동면 내송2길 7,경상남도 양산시 동면 내송리 245-1,35.32274831,129.0633217,내송마을(양산시 동면 내송2길 7),중부안전센터,N,Y,2015,1,5,65,양산소방서,055-379-9284,2019-02-19
6-01-001,01,경상남도,양산시,48330,경상남도 양산시 내연4길 9,경상남도 양산시 평산동 270-4 평산119안전센터,35.37501964,129.1468545,평산119안전센터,평산안전센터,N,Y,2006,1,5,65,양산소방서,055-379-9284,2019-02-19
6-01-002,01,경상남도,양산시,48330,경상남도 양산시 내연4길 13,경상남도 양산시 평산동 305,35.37511436,129.146262522,㈜세윤 앞,평산안전센터,N,Y,2006,1,5,65,양산소방서,055-379-9284,2019-02-19
6-01-003,01,경상남도,양산시,48330,경상남도 양산시 내연4길 11-40,경상남도 양산시 평산동 273-1 제일금속,35.37427786,129.1452372,제일금속 앞,평산안전센터,N,Y,2006,1,5,65,양산소방서,055-379-9284,2019-02-19
